FileName,NumberOfLinesAdded,NumberOLinesDeleted,NumberOfLinesChangedTotal,NumberOfAuthors,NumberOfCommits,NumberOfCommitsOnlyForBugFix,AvgLinesAddedPerCommit,AvgLinesDeletedPerCommit,AvgLinesChangedPerCommit
JodaTime/src/main/java/org/joda/time/overview.html,40.0,40.0,80.0,1.0,2.0,1.0,20.0,20.0,40.0
JodaTime/src/main/java/org/joda/time/field/LenientDateTimeField.java,78.0,78.0,157.0,1.0,3.0,2.0,26.0,26.0,52.33
JodaTime/src/main/java/org/joda/time/tz/src/systemv,39.0,39.0,78.0,1.0,2.0,1.0,19.5,19.5,39.0
JodaTime/src/main/java/org/joda/time/chrono/package.html,51.0,51.0,102.0,1.0,2.0,1.0,25.5,25.5,51.0
JodaTime/src/main/java/org/joda/time/DateTimeZone.java,1302.0,1302.0,2703.0,1.0,11.0,4.0,118.36,118.36,245.73
JodaTime/src/main/java/org/joda/time/field/PreciseDurationField.java,148.0,148.0,296.0,1.0,2.0,1.0,74.0,74.0,148.0
JodaTime/src/main/java/org/joda/time/convert/AbstractConverter.java,161.0,161.0,322.0,1.0,2.0,1.0,80.5,80.5,161.0
JodaTime/src/main/java/org/joda/time/DateTimeConstants.java,172.0,172.0,344.0,1.0,2.0,1.0,86.0,86.0,172.0
JodaTime/src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,842.0,842.0,1709.0,1.0,3.0,1.0,280.67,280.67,569.67
JodaTime/src/main/java/org/joda/time/Weeks.java,478.0,478.0,961.0,1.0,3.0,1.0,159.33,159.33,320.33
JodaTime/src/main/java/org/joda/time/ReadableDateTime.java,202.0,202.0,404.0,1.0,2.0,1.0,101.0,101.0,202.0
JodaTime/src/test/java/org/joda/time/TestWeeks.java,399.0,399.0,798.0,1.0,2.0,1.0,199.5,199.5,399.0
JodaTime/src/test/java/org/joda/time/TestAllPackages.java,60.0,60.0,120.0,1.0,2.0,1.0,30.0,30.0,60.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJDayOfWeekField.java,61.0,61.0,122.0,1.0,2.0,1.0,30.5,30.5,61.0
JodaTime/src/test/java/org/joda/time/TestBasePartial.java,145.0,145.0,290.0,1.0,2.0,1.0,72.5,72.5,145.0
JodaTime/src/test/java/org/joda/time/TestMutableDateTime_Sets.java,583.0,583.0,1166.0,1.0,2.0,1.0,291.5,291.5,583.0
JodaTime/src/test/java/org/joda/time/TestPeriodType.java,898.0,898.0,1796.0,1.0,2.0,1.0,449.0,449.0,898.0
JodaTime/src/test/java/org/joda/time/TestMonthDay_Constructors.java,425.0,425.0,865.0,1.0,5.0,1.0,85.0,85.0,173.0
JodaTime/src/test/java/org/joda/time/TestYearMonthDay_Constructors.java,467.0,467.0,934.0,1.0,2.0,1.0,233.5,233.5,467.0
JodaTime/src/test/java/org/joda/time/format/TestDateTimeFormatterBuilder.java,208.0,208.0,416.0,1.0,2.0,1.0,104.0,104.0,208.0
JodaTime/src/test/java/org/joda/time/chrono/TestCopticChronology.java,548.0,548.0,1096.0,1.0,2.0,1.0,274.0,274.0,548.0
JodaTime/src/test/java/org/joda/time/chrono/TestEthiopicChronology.java,548.0,548.0,1096.0,1.0,2.0,1.0,274.0,274.0,548.0
JodaTime/src/test/java/org/joda/time/TestDateTimeConstants.java,117.0,117.0,234.0,1.0,2.0,1.0,58.5,58.5,117.0
JodaTime/src/test/java/org/joda/time/TestChronology.java,249.0,249.0,498.0,1.0,2.0,1.0,124.5,124.5,249.0
JodaTime/src/test/java/org/joda/time/chrono/TestGregorianChronology.java,280.0,280.0,560.0,1.0,2.0,1.0,140.0,140.0,280.0
JodaTime/src/test/java/org/joda/time/TestYearMonth_Basics.java,655.0,655.0,1310.0,1.0,2.0,1.0,327.5,327.5,655.0
JodaTime/src/test/java/org/joda/time/format/TestPeriodFormatter.java,232.0,232.0,464.0,1.0,2.0,1.0,116.0,116.0,232.0
JodaTime/src/test/java/org/joda/time/TestPeriod_Constructors.java,1383.0,1383.0,2796.0,1.0,4.0,2.0,345.75,345.75,699.0
JodaTime/src/test/java/org/joda/time/convert/TestCalendarConverter.java,181.0,181.0,362.0,1.0,2.0,1.0,90.5,90.5,181.0
JodaTime/src/test/java/org/joda/time/TestDateTimeComparator.java,948.0,948.0,1896.0,1.0,2.0,1.0,474.0,474.0,948.0
JodaTime/src/test/java/org/joda/time/TestBaseSingleFieldPeriod.java,333.0,333.0,666.0,1.0,2.0,1.0,166.5,166.5,333.0
JodaTime/src/test/java/org/joda/time/format/TestDateTimeFormat.java,1179.0,1179.0,2369.0,1.0,3.0,1.0,393.0,393.0,789.67
JodaTime/src/test/java/org/joda/time/format/TestDateTimeFormatStyle.java,370.0,370.0,740.0,1.0,2.0,1.0,185.0,185.0,370.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJChronology.java,294.0,294.0,588.0,1.0,2.0,1.0,147.0,147.0,294.0
JodaTime/src/test/java/org/joda/time/TestLocalTime_Basics.java,815.0,815.0,1630.0,1.0,2.0,1.0,407.5,407.5,815.0
JodaTime/src/test/java/org/joda/time/format/TestPeriodFormatterBuilder.java,872.0,872.0,1770.0,1.0,3.0,1.0,290.67,290.67,590.0
JodaTime/src/test/java/org/joda/time/TestPeriod_Basics.java,1442.0,1442.0,2884.0,1.0,2.0,1.0,721.0,721.0,1442.0
JodaTime/src/test/java/org/joda/time/convert/TestReadablePeriodConverter.java,114.0,114.0,228.0,1.0,2.0,1.0,57.0,57.0,114.0
JodaTime/src/test/java/org/joda/time/format/TestTextFields.java,151.0,151.0,302.0,1.0,2.0,1.0,75.5,75.5,151.0
JodaTime/src/test/java/org/joda/time/chrono/TestLenientChronology.java,171.0,171.0,343.0,1.0,3.0,2.0,57.0,57.0,114.33
JodaTime/src/test/java/org/joda/time/chrono/TestIslamicChronology.java,708.0,708.0,1416.0,1.0,2.0,1.0,354.0,354.0,708.0
JodaTime/src/test/java/org/joda/time/TestYearMonth_Properties.java,367.0,367.0,741.0,1.0,3.0,2.0,122.33,122.33,247.0
JodaTime/src/test/java/org/joda/time/convert/TestReadableInstantConverter.java,147.0,147.0,294.0,1.0,2.0,1.0,73.5,73.5,147.0
JodaTime/src/test/java/org/joda/time/TestTimeOfDay_Constructors.java,765.0,765.0,1530.0,1.0,2.0,1.0,382.5,382.5,765.0
JodaTime/src/test/java/org/joda/time/TestInstant_Constructors.java,172.0,172.0,357.0,1.0,3.0,1.0,57.33,57.33,119.0
JodaTime/src/test/java/org/joda/time/TestIllegalFieldValueException.java,337.0,337.0,674.0,1.0,2.0,1.0,168.5,168.5,337.0
JodaTime/src/test/java/org/joda/time/format/TestPeriodFormat.java,333.0,333.0,869.0,1.0,3.0,1.0,111.0,111.0,289.67
JodaTime/src/test/java/org/joda/time/chrono/gj/TestJulianYearField.java,58.0,58.0,116.0,1.0,2.0,1.0,29.0,29.0,58.0
JodaTime/src/test/java/org/joda/time/field/TestOffsetDateTimeField.java,551.0,551.0,1102.0,1.0,2.0,1.0,275.5,275.5,551.0
JodaTime/src/test/java/org/joda/time/TestLocalDateTime_Properties.java,1085.0,1085.0,2177.0,1.0,3.0,2.0,361.67,361.67,725.67
JodaTime/src/test/java/org/joda/time/TestMutableInterval_Basics.java,489.0,489.0,978.0,1.0,2.0,1.0,244.5,244.5,489.0
JodaTime/src/test/java/org/joda/time/TestDateTimeZoneCutover.java,1314.0,1314.0,2864.0,1.0,8.0,2.0,164.25,164.25,358.0
JodaTime/src/test/java/org/joda/time/chrono/TestJulianChronology.java,269.0,269.0,538.0,1.0,2.0,1.0,134.5,134.5,269.0
JodaTime/src/test/java/org/joda/time/TestMutableInterval_Updates.java,398.0,398.0,796.0,1.0,2.0,1.0,199.0,199.0,398.0
JodaTime/src/test/java/org/joda/time/TestMutablePeriod_Constructors.java,972.0,972.0,1949.0,1.0,3.0,1.0,324.0,324.0,649.67
JodaTime/src/test/java/org/joda/time/convert/TestConverterSet.java,189.0,189.0,378.0,1.0,2.0,1.0,94.5,94.5,189.0
JodaTime/src/test/java/org/joda/time/TestMonthDay_Properties.java,343.0,343.0,686.0,1.0,2.0,1.0,171.5,171.5,343.0
JodaTime/src/test/java/org/joda/time/TestHours.java,396.0,396.0,792.0,1.0,2.0,1.0,198.0,198.0,396.0
JodaTime/src/test/java/org/joda/time/convert/TestReadableIntervalConverter.java,188.0,188.0,376.0,1.0,2.0,1.0,94.0,94.0,188.0
JodaTime/src/test/java/org/joda/time/TestMutablePeriod_Updates.java,1455.0,1455.0,2910.0,1.0,2.0,1.0,727.5,727.5,1455.0
JodaTime/src/test/java/org/joda/time/TestMutableInterval_Constructors.java,683.0,683.0,1378.0,1.0,3.0,1.0,227.67,227.67,459.33
JodaTime/src/test/java/org/joda/time/field/TestUnsupportedDateTimeField.java,657.0,657.0,1314.0,1.0,2.0,1.0,328.5,328.5,657.0
JodaTime/src/test/java/org/joda/time/chrono/TestAll.java,59.0,59.0,118.0,1.0,2.0,1.0,29.5,29.5,59.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJDateTimeField.java,43.0,43.0,86.0,1.0,2.0,1.0,21.5,21.5,43.0
JodaTime/src/test/java/org/joda/time/MockNullZoneChronology.java,44.0,44.0,88.0,1.0,2.0,1.0,22.0,22.0,44.0
JodaTime/src/test/java/org/joda/time/tz/TestBuilder.java,314.0,314.0,628.0,1.0,2.0,1.0,157.0,157.0,314.0
JodaTime/src/test/java/org/joda/time/TestSeconds.java,369.0,369.0,738.0,1.0,2.0,1.0,184.5,184.5,369.0
JodaTime/src/test/java/org/joda/time/TestSerialization.java,541.0,541.0,1181.0,1.0,6.0,2.0,90.17,90.17,196.83
JodaTime/src/test/java/org/joda/time/TestDays.java,401.0,401.0,802.0,1.0,2.0,1.0,200.5,200.5,401.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestAll.java,49.0,49.0,98.0,1.0,2.0,1.0,24.5,24.5,49.0
JodaTime/src/test/java/org/joda/time/chrono/TestISOChronology.java,423.0,423.0,846.0,1.0,2.0,1.0,211.5,211.5,423.0
JodaTime/src/test/java/org/joda/time/format/TestISOPeriodFormatParsing.java,204.0,204.0,408.0,1.0,2.0,1.0,102.0,102.0,204.0
JodaTime/src/test/java/org/joda/time/TestLocalDate_Constructors.java,543.0,543.0,1099.0,1.0,3.0,1.0,181.0,181.0,366.33
JodaTime/src/test/java/org/joda/time/tz/TestCompiler.java,200.0,200.0,400.0,1.0,2.0,1.0,100.0,100.0,200.0
JodaTime/src/test/java/org/joda/time/TestInstant_Basics.java,593.0,593.0,1186.0,1.0,2.0,1.0,296.5,296.5,593.0
JodaTime/src/test/java/org/joda/time/TestLocalTime_Properties.java,785.0,785.0,1570.0,1.0,2.0,1.0,392.5,392.5,785.0
JodaTime/src/test/java/org/joda/time/field/TestScaledDurationField.java,292.0,292.0,584.0,1.0,2.0,1.0,146.0,146.0,292.0
JodaTime/src/test/java/org/joda/time/format/TestPeriodFormatParsing.java,134.0,134.0,268.0,1.0,2.0,1.0,67.0,67.0,134.0
JodaTime/src/test/java/org/joda/time/convert/TestLongConverter.java,121.0,121.0,242.0,1.0,2.0,1.0,60.5,60.5,121.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJYearField.java,75.0,75.0,150.0,1.0,2.0,1.0,37.5,37.5,75.0
JodaTime/src/test/java/org/joda/time/TestDateTimeZone.java,1003.0,1003.0,2059.0,1.0,4.0,2.0,250.75,250.75,514.75
JodaTime/src/test/java/org/joda/time/field/TestAll.java,59.0,59.0,118.0,1.0,2.0,1.0,29.5,29.5,59.0
JodaTime/src/test/java/org/joda/time/TestDateMidnight_Properties.java,544.0,544.0,1088.0,1.0,2.0,1.0,272.0,272.0,544.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestJulianChronology.java,165.0,165.0,330.0,1.0,2.0,1.0,82.5,82.5,165.0
JodaTime/src/test/java/org/joda/time/tz/TestUTCProvider.java,75.0,75.0,150.0,1.0,2.0,1.0,37.5,37.5,75.0
JodaTime/src/test/java/org/joda/time/TestDateMidnight_Constructors.java,569.0,569.0,1149.0,1.0,3.0,1.0,189.67,189.67,383.0
JodaTime/src/test/java/org/joda/time/convert/TestAll.java,60.0,60.0,120.0,1.0,2.0,1.0,30.0,30.0,60.0
JodaTime/src/test/java/org/joda/time/TestDateTime_Properties.java,1382.0,1382.0,2764.0,1.0,2.0,1.0,691.0,691.0,1382.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJMonthOfYearField.java,93.0,93.0,186.0,1.0,2.0,1.0,46.5,46.5,93.0
JodaTime/src/test/java/org/joda/time/TestDateMidnight_Basics.java,1020.0,1020.0,2040.0,1.0,2.0,1.0,510.0,510.0,1020.0
JodaTime/src/test/java/org/joda/time/convert/MockZeroNullIntegerConverter.java,51.0,51.0,102.0,1.0,2.0,1.0,25.5,25.5,51.0
JodaTime/src/test/java/org/joda/time/format/TestAll.java,65.0,65.0,130.0,1.0,2.0,1.0,32.5,32.5,65.0
JodaTime/src/test/java/org/joda/time/TestYearMonthDay_Basics.java,847.0,847.0,1694.0,1.0,2.0,1.0,423.5,423.5,847.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGregorianChronology.java,137.0,137.0,274.0,1.0,2.0,1.0,68.5,68.5,137.0
JodaTime/src/test/java/org/joda/time/TestMonthDay_Basics.java,658.0,658.0,1316.0,1.0,2.0,1.0,329.0,329.0,658.0
JodaTime/src/test/java/org/joda/time/TestDuration_Constructors.java,259.0,259.0,524.0,1.0,3.0,1.0,86.33,86.33,174.67
JodaTime/src/test/java/org/joda/time/TestYearMonthDay_Properties.java,559.0,559.0,1125.0,1.0,3.0,2.0,186.33,186.33,375.0
JodaTime/src/test/java/org/joda/time/TestInterval_Basics.java,1262.0,1262.0,2524.0,1.0,2.0,1.0,631.0,631.0,1262.0
JodaTime/src/test/java/org/joda/time/ClassLoadTest.java,51.0,51.0,102.0,1.0,2.0,1.0,25.5,25.5,51.0
JodaTime/src/test/java/org/joda/time/field/TestPreciseDateTimeField.java,660.0,660.0,1320.0,1.0,2.0,1.0,330.0,330.0,660.0
JodaTime/src/test/java/org/joda/time/format/TestISOPeriodFormat.java,190.0,190.0,380.0,1.0,2.0,1.0,95.0,95.0,190.0
JodaTime/src/test/java/org/joda/time/TestTimeOfDay_Properties.java,736.0,736.0,1472.0,1.0,2.0,1.0,368.0,368.0,736.0
JodaTime/src/test/java/org/joda/time/convert/TestConverterManager.java,992.0,992.0,1984.0,1.0,2.0,1.0,496.0,496.0,992.0
JodaTime/src/test/java/org/joda/time/TestInterval_Constructors.java,706.0,706.0,1423.0,1.0,3.0,1.0,235.33,235.33,474.33
JodaTime/src/test/java/org/joda/time/chrono/gj/MainTest.java,444.0,444.0,888.0,1.0,2.0,1.0,222.0,222.0,444.0
JodaTime/src/test/java/org/joda/time/TestTimeOfDay_Basics.java,916.0,916.0,1832.0,1.0,2.0,1.0,458.0,458.0,916.0
JodaTime/src/test/java/org/joda/time/TestMutableDateTime_Basics.java,753.0,753.0,1506.0,1.0,2.0,1.0,376.5,376.5,753.0
JodaTime/src/test/java/org/joda/time/TestLocalDate_Basics.java,1129.0,1129.0,2295.0,1.0,5.0,3.0,225.8,225.8,459.0
JodaTime/src/test/java/org/joda/time/field/TestBaseDateTimeField.java,616.0,616.0,1232.0,1.0,2.0,1.0,308.0,308.0,616.0
JodaTime/src/test/java/org/joda/time/TestMutablePeriod_Basics.java,454.0,454.0,908.0,1.0,2.0,1.0,227.0,227.0,454.0
JodaTime/src/test/java/org/joda/time/MockZone.java,60.0,60.0,124.0,1.0,3.0,2.0,20.0,20.0,41.33
JodaTime/src/test/java/org/joda/time/TestDateTimeFieldType.java,327.0,327.0,654.0,1.0,2.0,1.0,163.5,163.5,327.0
JodaTime/src/test/java/org/joda/time/TestParseISO.java,403.0,403.0,806.0,1.0,2.0,1.0,201.5,201.5,403.0
JodaTime/src/test/java/org/joda/time/convert/MockUnknownTimeZone.java,55.0,55.0,110.0,1.0,2.0,1.0,27.5,27.5,55.0
JodaTime/src/test/java/org/joda/time/TestMonths.java,338.0,338.0,676.0,1.0,2.0,1.0,169.0,169.0,338.0
JodaTime/src/test/java/org/joda/time/MockPartial.java,62.0,62.0,124.0,1.0,2.0,1.0,31.0,31.0,62.0
JodaTime/src/test/java/org/joda/time/TestPartial_Properties.java,416.0,416.0,832.0,1.0,2.0,1.0,208.0,208.0,416.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestJulianWeekyearField.java,58.0,58.0,116.0,1.0,2.0,1.0,29.0,29.0,58.0
JodaTime/src/test/java/org/joda/time/convert/TestReadablePartialConverter.java,147.0,147.0,294.0,1.0,2.0,1.0,73.5,73.5,147.0
JodaTime/src/test/java/org/joda/time/TestPartial_Basics.java,908.0,908.0,1816.0,1.0,2.0,1.0,454.0,454.0,908.0
JodaTime/src/test/java/org/joda/time/TestDateTime_Basics.java,1227.0,1227.0,2454.0,1.0,2.0,1.0,613.5,613.5,1227.0
JodaTime/src/test/java/org/joda/time/convert/TestStringConverter.java,570.0,570.0,1140.0,1.0,2.0,1.0,285.0,285.0,570.0
JodaTime/src/test/java/org/joda/time/TestDurationFieldType.java,189.0,189.0,378.0,1.0,2.0,1.0,94.5,94.5,189.0
JodaTime/src/test/java/org/joda/time/format/TestISODateTimeFormatParsing.java,826.0,826.0,1652.0,1.0,2.0,1.0,413.0,413.0,826.0
JodaTime/src/test/java/org/joda/time/convert/MockUnknownCalendar.java,66.0,66.0,132.0,1.0,2.0,1.0,33.0,33.0,66.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestJulianDayOfMonthField.java,30.0,30.0,60.0,1.0,2.0,1.0,15.0,15.0,30.0
JodaTime/src/test/java/org/joda/time/format/TestISODateTimeFormat_Fields.java,1151.0,1151.0,2302.0,1.0,2.0,1.0,575.5,575.5,1151.0
JodaTime/src/test/java/org/joda/time/field/TestMillisDurationField.java,216.0,216.0,432.0,1.0,2.0,1.0,108.0,108.0,216.0
JodaTime/src/test/java/org/joda/time/field/TestFieldUtils.java,191.0,191.0,382.0,1.0,2.0,1.0,95.5,95.5,191.0
JodaTime/src/test/java/org/joda/time/format/TestDateTimeFormatter.java,908.0,908.0,1956.0,1.0,4.0,2.0,227.0,227.0,489.0
JodaTime/src/test/java/org/joda/time/convert/MockBadChronology.java,47.0,47.0,94.0,1.0,2.0,1.0,23.5,23.5,47.0
JodaTime/src/test/java/org/joda/time/TestDuration_Basics.java,793.0,793.0,1640.0,1.0,4.0,3.0,198.25,198.25,410.0
JodaTime/src/test/java/org/joda/time/format/TestISODateTimeFormat.java,597.0,597.0,1194.0,1.0,2.0,1.0,298.5,298.5,597.0
JodaTime/src/test/java/org/joda/time/chrono/TestBuddhistChronology.java,365.0,365.0,730.0,1.0,2.0,1.0,182.5,182.5,365.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJDayOfYearField.java,63.0,63.0,126.0,1.0,2.0,1.0,31.5,31.5,63.0
JodaTime/src/test/java/org/joda/time/TestAbstractPartial.java,228.0,228.0,456.0,1.0,2.0,1.0,114.0,114.0,228.0
JodaTime/src/test/java/org/joda/time/field/TestPreciseDurationDateTimeField.java,664.0,664.0,1328.0,1.0,2.0,1.0,332.0,332.0,664.0
JodaTime/src/test/java/org/joda/time/TestMutableDateTime_Constructors.java,541.0,541.0,1097.0,1.0,4.0,1.0,135.25,135.25,274.25
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJWeekyearField.java,79.0,79.0,158.0,1.0,2.0,1.0,39.5,39.5,79.0
JodaTime/src/test/java/org/joda/time/field/TestPreciseDurationField.java,275.0,275.0,550.0,1.0,2.0,1.0,137.5,137.5,275.0
JodaTime/src/test/java/org/joda/time/chrono/TestGJChronology.java,492.0,492.0,984.0,1.0,2.0,1.0,246.0,246.0,492.0
JodaTime/src/test/java/org/joda/time/TestMinutes.java,379.0,379.0,758.0,1.0,2.0,1.0,189.5,189.5,379.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJWeekOfWeekyearField.java,69.0,69.0,138.0,1.0,2.0,1.0,34.5,34.5,69.0
JodaTime/src/test/java/org/joda/time/chrono/gj/TestJulianMonthOfYearField.java,60.0,60.0,120.0,1.0,2.0,1.0,30.0,30.0,60.0
JodaTime/src/test/java/org/joda/time/TestYearMonth_Constructors.java,425.0,425.0,863.0,1.0,4.0,1.0,106.25,106.25,215.75
JodaTime/src/test/java/org/joda/time/TestAll.java,143.0,143.0,288.0,1.0,3.0,1.0,47.67,47.67,96.0
JodaTime/src/test/java/org/joda/time/TestPartial_Constructors.java,459.0,459.0,918.0,1.0,2.0,1.0,229.5,229.5,459.0
JodaTime/src/test/java/org/joda/time/convert/TestReadableDurationConverter.java,121.0,121.0,242.0,1.0,2.0,1.0,60.5,60.5,121.0
JodaTime/src/test/java/org/joda/time/tz/TestFixedDateTimeZone.java,111.0,111.0,222.0,1.0,2.0,1.0,55.5,55.5,111.0
JodaTime/src/test/java/org/joda/time/TestYears.java,320.0,320.0,640.0,1.0,2.0,1.0,160.0,160.0,320.0
JodaTime/src/test/java/org/joda/time/TestDurationField.java,62.0,62.0,124.0,1.0,2.0,1.0,31.0,31.0,62.0
JodaTime/src/test/java/org/joda/time/tz/TestAll.java,51.0,51.0,102.0,1.0,2.0,1.0,25.5,25.5,51.0
JodaTime/src/test/java/org/joda/time/TestDateTimeUtils.java,471.0,471.0,942.0,1.0,2.0,1.0,235.5,235.5,471.0
JodaTime/src/test/java/org/joda/time/TestLocalDateTime_Constructors.java,724.0,724.0,1461.0,1.0,3.0,1.0,241.33,241.33,487.0
JodaTime/src/test/java/org/joda/time/convert/TestNullConverter.java,191.0,191.0,382.0,1.0,2.0,1.0,95.5,95.5,191.0
JodaTime/src/test/java/org/joda/time/TestMutableDateTime_Adds.java,257.0,257.0,514.0,1.0,2.0,1.0,128.5,128.5,257.0
JodaTime/src/test/java/org/joda/time/TestLocalDate_Properties.java,556.0,556.0,1119.0,1.0,3.0,2.0,185.33,185.33,373.0
JodaTime/src/test/java/org/joda/time/TestLocalDateTime_Basics.java,1001.0,1001.0,2010.0,1.0,4.0,2.0,250.25,250.25,502.5
JodaTime/src/test/java/org/joda/time/TestMutableDateTime_Properties.java,776.0,776.0,1552.0,1.0,2.0,1.0,388.0,388.0,776.0
JodaTime/src/test/java/org/joda/time/TestPartial_Match.java,174.0,174.0,348.0,1.0,2.0,1.0,87.0,87.0,174.0
JodaTime/src/test/java/org/joda/time/convert/TestDateConverter.java,119.0,119.0,238.0,1.0,2.0,1.0,59.5,59.5,119.0
JodaTime/src/test/java/org/joda/time/TestDateTime_Constructors.java,738.0,738.0,1491.0,1.0,4.0,1.0,184.5,184.5,372.75
JodaTime/src/test/java/org/joda/time/chrono/gj/TestGJDayOfMonthField.java,67.0,67.0,134.0,1.0,2.0,1.0,33.5,33.5,67.0
JodaTime/src/test/java/org/joda/time/TestLocalTime_Constructors.java,755.0,755.0,1523.0,1.0,3.0,1.0,251.67,251.67,507.67
JodaTime/src/test/resources/DateMidnightProperty.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/GJChronologyChangedInternals.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/UnsupportedDateTimeField.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DelegatedDurationField.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/GJChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/YearMonthDay.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/MutableDateTime.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/TimeOfDayProperty.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/YearMonthDayProperty.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateTimeZone.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/UnsupportedDurationField.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DurationFieldType.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/PeriodType.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateTime.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateTimeProperty.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/JulianChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/MutableDateTimeProperty.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/BuddhistChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/GregorianChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/MillisDurationField.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateTimeZoneUTC.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateTimeFieldType.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/DateMidnight.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/ISOChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/Instant.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/TimeOfDay.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/CopticChronology.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/site/xdoc/upgradeto161.xml,91.0,91.0,182.0,1.0,2.0,2.0,45.5,45.5,91.0
JodaTime/src/main/java/org/joda/time/format/messages_es.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/main/java/org/joda/time/format/messages_pt.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/main/java/org/joda/time/format/messages_fr.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/main/java/org/joda/time/format/messages.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/main/java/org/joda/time/format/messages_nl.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/main/java/org/joda/time/format/messages_de.properties,22.0,22.0,44.0,1.0,2.0,1.0,11.0,11.0,22.0
JodaTime/src/site/xdoc/upgradeto200.xml,196.0,196.0,392.0,1.0,2.0,1.0,98.0,98.0,196.0
JodaTime/src/test/java/org/joda/time/TestStringConvert.java,208.0,208.0,422.0,1.0,3.0,1.0,69.33,69.33,140.67
JodaTime/src/test/resources/LocalTime.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/LocalDate.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
JodaTime/src/test/resources/LocalDateTime.dat,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
